Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,DewPoint,WetBulb,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day
3,36,35,9,41.944869,-87.832763,8,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,58,44,20,41.986921,-87.689778,9,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,58,44,20,41.986921,-87.689778,9,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,58,44,20,41.986921,-87.689778,9,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,58,44,20,41.986921,-87.689778,9,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,50,53,22,41.801498,-87.763416,9,9,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,50,53,22,41.801498,-87.763416,9,9,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,14,21,23,41.906638,-87.701431,9,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,14,21,23,41.906638,-87.701431,9,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,28,19,93,41.932094,-87.700117,8,6,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,28,19,93,41.932094,-87.700117,8,6,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,28,19,93,41.932094,-87.700117,8,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,28,19,93,41.932094,-87.700117,8,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,70,0,97,41.916265,-87.800515,8,37,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,70,0,97,41.916265,-87.800515,8,37,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,70,0,97,41.916265,-87.800515,8,43,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,70,0,97,41.916265,-87.800515,8,43,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,70,0,97,41.916265,-87.800515,8,6,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,70,0,97,41.916265,-87.800515,8,6,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,25,71,98,41.846075,-87.716277,9,4,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,25,71,98,41.846075,-87.716277,9,4,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,25,71,98,41.846075,-87.716277,9,7,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,25,71,98,41.846075,-87.716277,9,7,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,45,16,116,41.963976,-87.69181,9,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,45,16,116,41.963976,-87.69181,9,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,46,29,2,41.964242,-87.757639,8,18,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,46,29,2,41.964242,-87.757639,8,18,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,46,29,2,41.964242,-87.757639,8,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,46,29,2,41.964242,-87.757639,8,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,70,31,7,42.008314,-87.777921,9,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,70,31,7,42.008314,-87.777921,9,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,61,25,10,41.991429,-87.747113,8,5,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,61,25,10,41.991429,-87.747113,8,5,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,61,25,10,41.991429,-87.747113,8,11,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,61,25,10,41.991429,-87.747113,8,11,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,30,90,30,41.857402,-87.694991,8,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,30,90,30,41.857402,-87.694991,8,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,11,50,34,41.868142,-87.696269,9,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,11,50,34,41.868142,-87.696269,9,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,11,50,34,41.868142,-87.696269,9,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,11,50,34,41.868142,-87.696269,9,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,61,110,11,41.923738,-87.785288,9,7,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,61,110,11,41.923738,-87.785288,9,7,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,61,110,11,41.923738,-87.785288,9,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,61,110,11,41.923738,-87.785288,9,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,12,114,16,42.010412,-87.66214,8,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,12,114,16,42.010412,-87.66214,8,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,12,114,16,42.010412,-87.66214,8,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,12,114,16,42.010412,-87.66214,8,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,10,18,21,41.89923,-87.716788,9,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,10,18,21,41.89923,-87.716788,9,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,60,119,15,41.960616,-87.777189,9,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,60,119,15,41.960616,-87.777189,9,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,22,93,42,41.801179,-87.679447,8,21,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,22,93,42,41.801179,-87.679447,8,21,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,22,93,42,41.801179,-87.679447,8,4,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,22,93,42,41.801179,-87.679447,8,4,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,35,93,43,41.800737,-87.71188,8,7,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,35,93,43,41.800737,-87.71188,8,7,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,35,93,43,41.800737,-87.71188,8,29,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,35,93,43,41.800737,-87.71188,8,29,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,52,94,45,41.778297,-87.752411,9,11,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,52,94,45,41.778297,-87.752411,9,11,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,67,64,46,41.77166,-87.703047,8,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,67,64,46,41.77166,-87.703047,8,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,67,64,46,41.77166,-87.703047,8,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,67,64,46,41.77166,-87.703047,8,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,22,97,48,41.768388,-87.678649,8,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,22,97,48,41.768388,-87.678649,8,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,52,66,81,41.798697,-87.736812,8,7,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,52,66,81,41.798697,-87.736812,8,7,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,52,66,81,41.798697,-87.736812,8,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,52,66,81,41.798697,-87.736812,8,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,63,95,101,41.776156,-87.778927,9,14,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,63,95,101,41.776156,-87.778927,9,14,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,63,95,101,41.776156,-87.778927,9,6,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,63,95,101,41.776156,-87.778927,9,6,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,58,36,19,41.984809,-87.728492,8,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,58,36,19,41.984809,-87.728492,8,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,91,116,8,41.992478,-87.862995,8,16,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,91,116,8,41.992478,-87.862995,8,16,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,91,116,8,41.992478,-87.862995,8,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,91,116,8,41.992478,-87.862995,8,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,48,118,118,41.925198,-87.746381,8,3,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,48,118,118,41.925198,-87.746381,8,3,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,51,30,119,41.973845,-87.805059,9,5,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,51,30,119,41.973845,-87.805059,9,5,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,51,30,119,41.973845,-87.805059,9,6,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,51,30,119,41.973845,-87.805059,9,6,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,13,23,126,41.904194,-87.756155,9,5,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,13,23,126,41.904194,-87.756155,9,5,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,13,23,126,41.904194,-87.756155,9,5,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,13,23,126,41.904194,-87.756155,9,5,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,39,40,124,41.951866,-87.725057,8,24,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,39,40,124,41.951866,-87.725057,8,24,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,39,40,124,41.951866,-87.725057,8,27,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,39,40,124,41.951866,-87.725057,8,27,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,58,38,127,41.98728,-87.666066,8,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,58,38,127,41.98728,-87.666066,8,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,17,11,128,41.912563,-87.668055,9,1,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,17,11,128,41.912563,-87.668055,9,1,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,71,20,129,42.009876,-87.807277,9,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
2,71,20,129,42.009876,-87.807277,9,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
3,71,20,129,42.009876,-87.807277,9,2,0,90,64,67,70,0.92,29.73,7.2,29,7.2,2013,6,27
3,71,20,129,42.009876,-87.807277,9,2,0,91,66,65,69,0.59,29.71,6.1,29,6.8,2013,6,27
2,17,102,71,41.720848,-87.666014,9,38,1,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,17,102,71,41.720848,-87.666014,9,38,1,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,89,52,105,41.732984,-87.649642,8,5,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,89,52,105,41.732984,-87.649642,8,5,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,89,52,105,41.732984,-87.649642,8,8,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,89,52,105,41.732984,-87.649642,8,8,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,83,67,41.723195,-87.64997,5,7,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,83,67,41.723195,-87.64997,5,7,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,83,67,41.723195,-87.64997,5,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,83,67,41.723195,-87.64997,5,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,11,46,68,41.868077,-87.666901,9,16,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,11,46,68,41.868077,-87.666901,9,16,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,42,89,85,41.662014,-87.724608,8,50,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,42,89,85,41.662014,-87.724608,8,50,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,42,89,85,41.662014,-87.724608,8,7,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,42,89,85,41.662014,-87.724608,8,7,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,42,89,85,41.662014,-87.724608,8,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,42,89,85,41.662014,-87.724608,8,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,35,88,104,41.682587,-87.707973,9,50,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,35,88,104,41.682587,-87.707973,9,37,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,35,88,104,41.682587,-87.707973,9,37,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,35,88,104,41.682587,-87.707973,9,19,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,35,88,104,41.682587,-87.707973,9,19,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,35,88,104,41.682587,-87.707973,9,41,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,35,88,104,41.682587,-87.707973,9,41,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,33,86,73,41.704336,-87.703736,8,8,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,33,86,73,41.704336,-87.703736,8,8,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,7,52,41.773215,-87.60088,8,40,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,7,52,41.773215,-87.60088,8,40,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,7,52,41.773215,-87.60088,8,14,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,7,52,41.773215,-87.60088,8,14,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,39,46,53,41.822536,-87.666343,9,9,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,39,46,53,41.822536,-87.666343,9,9,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,39,46,53,41.822536,-87.666343,9,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,39,46,53,41.822536,-87.666343,9,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,64,79,56,41.778748,-87.586427,8,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,64,79,56,41.778748,-87.586427,8,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,71,77,58,41.766202,-87.562889,9,5,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,71,77,58,41.766202,-87.562889,9,5,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,71,77,58,41.766202,-87.562889,9,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,71,77,58,41.766202,-87.562889,9,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,77,61,59,41.754676,-87.612922,9,6,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,77,61,59,41.754676,-87.612922,9,6,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,50,82,61,41.803423,-87.642984,8,2,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,50,82,61,41.803423,-87.642984,8,2,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,79,54,62,41.754292,-87.590773,9,7,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,79,54,62,41.754292,-87.590773,9,7,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,79,54,62,41.754292,-87.590773,9,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,79,54,62,41.754292,-87.590773,9,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,37,75,44,41.82561,-87.726549,9,5,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,37,75,44,41.82561,-87.726549,9,5,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,12,59,82,41.673408,-87.599862,5,16,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,12,59,82,41.673408,-87.599862,5,16,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,12,59,82,41.673408,-87.599862,5,37,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,12,59,82,41.673408,-87.599862,5,37,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,12,59,82,41.673408,-87.599862,5,4,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,12,59,82,41.673408,-87.599862,5,4,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,13,49,111,41.740641,-87.546587,5,7,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,13,49,111,41.740641,-87.546587,5,7,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,13,49,111,41.740641,-87.546587,5,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,13,49,111,41.740641,-87.546587,5,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,37,4,112,41.680946,-87.535198,8,8,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,37,4,112,41.680946,-87.535198,8,8,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,37,4,112,41.680946,-87.535198,8,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,37,4,112,41.680946,-87.535198,8,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,24,1,83,41.704572,-87.565666,8,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,24,1,83,41.704572,-87.565666,8,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,89,72,76,41.733643,-87.55551,8,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,89,72,76,41.733643,-87.55551,8,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,57,78,41.750498,-87.605294,5,18,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,57,78,41.750498,-87.605294,5,18,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,57,78,41.750498,-87.605294,5,10,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,57,78,41.750498,-87.605294,5,10,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,40,5,117,41.659112,-87.538693,8,40,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,40,5,117,41.659112,-87.538693,8,40,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,40,5,117,41.659112,-87.538693,8,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,40,5,117,41.659112,-87.538693,8,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,121,134,41.974689,-87.890615,9,46,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,121,134,41.974689,-87.890615,9,46,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,121,134,41.974689,-87.890615,9,17,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,121,134,41.974689,-87.890615,9,17,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,121,134,41.974689,-87.890615,9,14,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,121,134,41.974689,-87.890615,9,14,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,121,134,41.974689,-87.890615,9,8,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,121,134,41.974689,-87.890615,9,8,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,10,121,134,41.974689,-87.890615,9,33,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,10,121,134,41.974689,-87.890615,9,33,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,121,134,41.974689,-87.890615,9,20,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,121,134,41.974689,-87.890615,9,20,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,121,134,41.974689,-87.890615,9,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,121,134,41.974689,-87.890615,9,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,121,134,41.974689,-87.890615,9,24,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,121,134,41.974689,-87.890615,9,24,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,121,134,41.974689,-87.890615,9,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,121,134,41.974689,-87.890615,9,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,10,120,135,41.957799,-87.930995,5,9,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,10,120,135,41.957799,-87.930995,5,9,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,65,8,123,41.728495,-87.600963,5,46,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,65,8,123,41.728495,-87.600963,5,46,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,65,8,123,41.728495,-87.600963,5,27,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,65,8,123,41.728495,-87.600963,5,27,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,65,8,123,41.728495,-87.600963,5,22,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,65,8,123,41.728495,-87.600963,5,22,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,90,111,122,41.793818,-87.654234,5,2,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,90,111,122,41.793818,-87.654234,5,2,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,90,111,122,41.793818,-87.654234,5,2,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,90,111,122,41.793818,-87.654234,5,2,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,51,98,25,41.763733,-87.742302,8,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,51,98,25,41.763733,-87.742302,8,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,51,98,25,41.763733,-87.742302,8,1,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,51,98,25,41.763733,-87.742302,8,1,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,42,96,130,41.776428,-87.627096,8,3,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
2,42,96,130,41.776428,-87.627096,8,3,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
3,42,96,130,41.776428,-87.627096,8,7,0,83,67,61,66,0.0,29.63,10.5,31,10.9,2013,6,28
3,42,96,130,41.776428,-87.627096,8,7,0,83,68,60,65,0.16,29.62,9.0,29,9.8,2013,6,28
2,41,32,1,41.95469,-87.800991,9,11,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
2,41,32,1,41.95469,-87.800991,9,11,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
2,41,32,1,41.95469,-87.800991,9,43,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
2,41,32,1,41.95469,-87.800991,9,43,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
3,41,32,1,41.95469,-87.800991,9,42,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
3,41,32,1,41.95469,-87.800991,9,42,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
3,41,32,1,41.95469,-87.800991,9,50,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
3,25,112,33,41.891118,-87.654491,8,1,0,86,70,71,74,0.5,29.95,7.8,23,8.4,2013,7,8
3,25,112,33,41.891118,-87.654491,8,1,0,87,71,70,72,0.84,29.95,10.0,22,10.5,2013,7,8
